v1	geneId	geneSymbol	DSI	DPI	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	score	EI	YearInitial	YearFinal	NofPmids	NofSnps	source
568	93	ACVR2B	0.601	0.615	C3178805	HeterotaxySyndrome	disease	C16;C15;C14	DiseaseorSyndrome	0.7	1	1997	1999	1	0	CTD_human;GENOMICS_ENGLAND
574	94	ACVRL1	0.493	0.769	C0020542	PulmonaryHypertension	phenotype	C08	PathologicFunction	0.51	1	2003	2016	1	0	CTD_human
575	94	ACVRL1	0.493	0.769	C0039445	Hereditaryhemorrhagictelangiectasia	disease	C16;C15;C14	DiseaseorSyndrome	0.6	1	1996	2019	1	0	CTD_human
579	94	ACVRL1	0.493	0.769	C0340543	Familialprimarypulmonaryhypertension	disease	C08	DiseaseorSyndrome	0.56	1	2010	2017	6	0	GENOMICS_ENGLAND;ORPHANET
585	94	ACVRL1	0.493	0.769	C1838163	OSLER-RENDU-WEBERSYNDROME2	disease	C16;C15;C14	DiseaseorSyndrome	0.76	1	1996	2018	23	91	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
602	95	ACY1	0.653	0.577	C1835922	Aminoacylase1deficiency	disease	C16;C18	DiseaseorSyndrome	0.7	1	2005	2011	4	0	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
615	100	ADA	0.44	0.885	C0268124	Adenosinedeaminasedeficiency	disease	C16;C18;C20	DiseaseorSyndrome	0.6	1	1976	2018	0	0	ORPHANET
617	100	ADA	0.44	0.885	C0392607	Severecombinedimmunodeficiencyduetoadenosinedeaminasedeficiency	disease	C16;C18;C20;C15	DiseaseorSyndrome	0.8	0.977	1980	2019	0	7	CTD_human;GENOMICS_ENGLAND;ORPHANET
620	100	ADA	0.44	0.885	C1863236	SCIDDuetoADADeficiency,Early-Onset	disease		DiseaseorSyndrome	0.6	1	1984	2019	12	32	GENOMICS_ENGLAND;UNIPROT
622	100	ADA	0.44	0.885	C2700553	OmennSyndrome	disease	C16;C18;C20	DiseaseorSyndrome	0.51	1	2011	2011	0	0	GENOMICS_ENGLAND;ORPHANET
635	102	ADAM10	0.489	0.846	C3810041	ALZHEIMERDISEASE18	disease		DiseaseorSyndrome	0.6	1	2009	2013	2	2	CTD_human;UNIPROT
638	103	ADAR	0.501	0.808	C0006142	Malignantneoplasmofbreast	disease	C04;C17	NeoplasticProcess	0.54	1	2015	2019	1	1	CTD_human;UNIPROT
640	103	ADAR	0.501	0.808	C0393591	AICARDI-GOUTIERESSYNDROME	disease	C16;C20;C10	DiseaseorSyndrome	0.8	1	2012	2020	1	1	CTD_human;GENOMICS_ENGLAND;ORPHANET
641	103	ADAR	0.501	0.808	C0406775	Symmetricaldyschromatosisofextremities	disease	C23;C17	CongenitalAbnormality	0.8	1	2003	2020	5	11	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
649	103	ADAR	0.501	0.808	C3539013	AICARDI-GOUTIERESSYNDROME6	disease		DiseaseorSyndrome	0.6	1	2004	2016	6	13	GENOMICS_ENGLAND;UNIPROT
675	107	ADCY1	0.659	0.462	C1857809	DEAFNESS,AUTOSOMALRECESSIVE44	disease	C23;C10;C09	DiseaseorSyndrome	0.6	1	2014	2014	0	1	CTD_human;GENOMICS_ENGLAND
678	108	ADCY2	0.695	0.308	C0005586	BipolarDisorder	disease	F03	MentalorBehavioralDysfunction	0.62	1	2014	2019	2	11	CTD_human;PSYGENET
694	111	ADCY5	0.617	0.577	C0011860	DiabetesMellitus,Non-Insulin-Dependent	disease	C18;C19	DiseaseorSyndrome	0.7	0.947	2002	2019	2	3	CTD_human
717	111	ADCY5	0.617	0.577	C1847627	Dyskinesia,Familial,withFacialMyokymia	disease	C23;C10	DiseaseorSyndrome	0.72	1	2001	2017	4	5	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
719	112	ADCY6	0.729	0.5	C4225385	LETHALCONGENITALCONTRACTURESYNDROME8	disease		DiseaseorSyndrome	0.71	1	2014	2020	1	2	CTD_human;GENOMICS_ENGLAND;UNIPROT
745	114	ADCY8	0.705	0.577	C0525045	MoodDisorders	group	F03	MentalorBehavioralDysfunction	0.51	1	2009	2013	4	0	CTD_human;PSYGENET
796	118	ADD1	0.612	0.615	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.6	0.861	1995	2019	2	0	CTD_human
810	120	ADD3	0.641	0.5	C4310767	CEREBRALPALSY,SPASTICQUADRIPLEGIC,3	disease		DiseaseorSyndrome	0.6	1	2013	2013	1	1	CTD_human;GENOMICS_ENGLAND;UNIPROT
822	125	ADH1B	0.502	0.846	C0001973	AlcoholicIntoxication,Chronic	disease	C25;F03	MentalorBehavioralDysfunction	0.7	1	1994	2019	8	8	CTD_human;PSYGENET
833	125	ADH1B	0.502	0.846	C0085762	Alcoholabuse	disease	C25;F03	MentalorBehavioralDysfunction	0.6	1	1994	2019	8	0	CTD_human;PSYGENET
849	126	ADH1C	0.547	0.731	C0001973	AlcoholicIntoxication,Chronic	disease	C25;F03	MentalorBehavioralDysfunction	0.7	1	1991	2019	6	0	CTD_human;PSYGENET
851	126	ADH1C	0.547	0.731	C0085762	Alcoholabuse	disease	C25;F03	MentalorBehavioralDysfunction	0.53	1	1994	2012	5	0	CTD_human;PSYGENET
880	132	ADK	0.584	0.769	C3280381	HYPERMETHIONINEMIADUETOADENOSINEKINASEDEFICIENCY	disease		DiseaseorSyndrome	0.7	1	2011	2016	2	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
884	133	ADM	0.436	0.808	C0017658	Glomerulonephritis	disease	C13;C12	DiseaseorSyndrome	0.51	1	2004	2010	2	0	CTD_human
885	133	ADM	0.436	0.808	C0020429	Hyperalgesia	phenotype	C23;C10	SignorSymptom	0.51	1	2006	2017	1	0	CTD_human
895	133	ADM	0.436	0.808	C0243026	Sepsis	disease	C23;C01	DiseaseorSyndrome	0.6	1	2000	2020	1	0	CTD_human
1062	142	PARP1	0.389	0.923	C0006142	Malignantneoplasmofbreast	disease	C04;C17	NeoplasticProcess	0.6	0.968	1997	2020	1	0	CTD_human;UNIPROT
1177	150	ADRA2A	0.578	0.615	C0011570	MentalDepression	disease	F01	MentalorBehavioralDysfunction	0.53	0.75	2001	2011	4	0	PSYGENET
1183	150	ADRA2A	0.578	0.615	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.52	0.75	1999	2012	1	0	CTD_human
1217	153	ADRB1	0.555	0.769	C0007193	Cardiomyopathy,Dilated	group	C14	DiseaseorSyndrome	0.58	1	1998	2019	1	0	CTD_human
1222	153	ADRB1	0.555	0.769	C0018801	Heartfailure	disease	C14	DiseaseorSyndrome	0.6	0.933	1991	2019	5	0	CTD_human
1223	153	ADRB1	0.555	0.769	C0018802	Congestiveheartfailure	disease	C14	DiseaseorSyndrome	0.6	0.94	1991	2019	5	0	CTD_human
1225	153	ADRB1	0.555	0.769	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.6	1	1993	2018	2	0	CTD_human
1247	154	ADRB2	0.442	0.923	C0007193	Cardiomyopathy,Dilated	group	C14	DiseaseorSyndrome	0.51	1	2002	2008	1	0	CTD_human
1298	155	ADRB3	0.533	0.731	C0018801	Heartfailure	disease	C14	DiseaseorSyndrome	0.52	1	2004	2017	2	0	CTD_human
1299	155	ADRB3	0.533	0.731	C0018802	Congestiveheartfailure	disease	C14	DiseaseorSyndrome	0.52	1	2004	2017	2	0	CTD_human
1315	156	GRK2	0.532	0.654	C0018801	Heartfailure	disease	C14	DiseaseorSyndrome	0.6	0.98	1994	2020	1	0	CTD_human
1316	156	GRK2	0.532	0.654	C0018802	Congestiveheartfailure	disease	C14	DiseaseorSyndrome	0.6	0.98	1994	2020	1	0	CTD_human
1317	156	GRK2	0.532	0.654	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.55	1	2000	2019	1	0	CTD_human
1331	157	GRK3	0.621	0.731	C0005586	BipolarDisorder	disease	F03	MentalorBehavioralDysfunction	0.56	1	2003	2010	6	0	CTD_human;PSYGENET
1336	158	ADSL	0.631	0.654	C0268126	Adenylosuccinatelyasedeficiency(disorder)	disease	C16;C18;F03	DiseaseorSyndrome	0.79	1	1992	2017	11	25	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1375	174	AFP	0.429	0.885	C1863081	alpha-FetoproteinDeficiency	disease	C16;C18	DiseaseorSyndrome	0.6	1	2004	2004	1	2	CTD_human;ORPHANET
1379	175	AGA	0.57	0.808	C0268225	Aspartylglucosaminuria	phenotype	C16;C18	DiseaseorSyndrome	1	0.96	1990	2019	7	52	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1386	176	ACAN	0.528	0.846	C1842149	SpondyloepiphysealDysplasia,KimberleyType	disease	C16;C05	CongenitalAbnormality	0.61	1	2005	2017	3	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
1387	176	ACAN	0.528	0.846	C2748544	SpondyloepimetaphysealDysplasia,AggrecanType	disease	C16;C05	DiseaseorSyndrome	0.7	1	2009	2017	2	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1388	176	ACAN	0.528	0.846	C3665488	FamilialOsteochondritisDissecans	disease	C05	DiseaseorSyndrome	0.61	1	2010	2017	3	1	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1390	177	AGER	0.42	0.885	C0004153	Atherosclerosis	disease	C14	DiseaseorSyndrome	0.6	0.974	1999	2019	2	0	CTD_human
1426	178	AGL	0.644	0.615	C0017922	GlycogenStorageDiseaseTypeIII	disease	C16;C18	DiseaseorSyndrome	1	0.988	1987	2020	8	124	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1431	181	AGRP	0.488	0.769	C0028754	Obesity	disease	C23;C18	DiseaseorSyndrome	0.7	0.938	1997	2019	0	0	CTD_human
1445	182	JAG1	0.429	0.808	C0039685	TetralogyofFallot	disease	C16;C14	CongenitalAbnormality	0.8	1	1999	2018	3	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1446	182	JAG1	0.429	0.808	C0085280	AlagilleSyndrome	disease	C16;C06;C14	CongenitalAbnormality	0.9	0.952	1997	2019	5	3	CTD_human;GENOMICS_ENGLAND
1460	182	JAG1	0.429	0.808	C1866053	Deafness,CongenitalHeartDefects,andPosteriorEmbryotoxon	disease	C23;C16;C10;C09;C14	DiseaseorSyndrome	0.6	1	2002	2010	2	2	GENOMICS_ENGLAND;UNIPROT
1461	182	JAG1	0.429	0.808	C1956125	AlagilleSyndrome1	disease	C16;C06;C14	DiseaseorSyndrome	0.71	1	1997	2016	19	48	CTD_human;GENOMICS_ENGLAND;UNIPROT
1475	183	AGT	0.367	0.923	C0004153	Atherosclerosis	disease	C14	DiseaseorSyndrome	0.6	1	1998	2019	2	0	CTD_human
1488	183	AGT	0.367	0.923	C0011884	DiabeticRetinopathy	disease	C11;C19;C14	DiseaseorSyndrome	0.58	1	2000	2018	1	0	CTD_human
1489	183	AGT	0.367	0.923	C0015934	FetalGrowthRetardation	phenotype	C23;C16;C13	DiseaseorSyndrome	0.6	1	1998	2019	1	0	CTD_human
1490	183	AGT	0.367	0.923	C0016059	Fibrosis	phenotype	C23	PathologicFunction	0.51	1	2002	2015	5	0	CTD_human
1491	183	AGT	0.367	0.923	C0017658	Glomerulonephritis	disease	C13;C12	DiseaseorSyndrome	0.55	1	1999	2019	1	0	CTD_human
1494	183	AGT	0.367	0.923	C0017668	Focalglomerulosclerosis	disease	C13;C12	DiseaseorSyndrome	0.54	0.833	1998	2011	1	0	CTD_human
1497	183	AGT	0.367	0.923	C0018801	Heartfailure	disease	C14	DiseaseorSyndrome	0.6	0.989	1992	2020	3	0	CTD_human
1498	183	AGT	0.367	0.923	C0018802	Congestiveheartfailure	disease	C14	DiseaseorSyndrome	0.6	0.991	1992	2020	3	0	CTD_human
1503	183	AGT	0.367	0.923	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.6	0.971	1979	2020	77	0	CTD_human
1513	183	AGT	0.367	0.923	C0023890	LiverCirrhosis	disease	C23;C06	DiseaseorSyndrome	0.56	1	2005	2018	1	0	CTD_human
1515	183	AGT	0.367	0.923	C0027051	MyocardialInfarction	disease	C23;C14	DiseaseorSyndrome	0.6	0.955	1991	2020	2	0	CTD_human
1526	183	AGT	0.367	0.923	C0034069	PulmonaryFibrosis	disease	C08	DiseaseorSyndrome	0.55	1	2007	2019	2	0	CTD_human
1536	183	AGT	0.367	0.923	C0085580	EssentialHypertension	disease	C14	DiseaseorSyndrome	0.6	0.932	1988	2020	1	0	CTD_human;GENOMICS_ENGLAND
1551	183	AGT	0.367	0.923	C0266313	AllansonPantzarMcLeodsyndrome	disease	C16;C13;C12	DiseaseorSyndrome	0.71	1	2005	2015	4	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1617	185	AGTR1	0.423	0.846	C0018801	Heartfailure	disease	C14	DiseaseorSyndrome	0.6	0.963	1997	2019	3	0	CTD_human
1618	185	AGTR1	0.423	0.846	C0018802	Congestiveheartfailure	disease	C14	DiseaseorSyndrome	0.6	0.971	1997	2019	3	0	CTD_human
1619	185	AGTR1	0.423	0.846	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.6	0.944	1993	2020	4	0	CTD_human
1620	185	AGTR1	0.423	0.846	C0022658	KidneyDiseases	group	C13;C12	DiseaseorSyndrome	0.6	0.95	1997	2018	1	0	CTD_human
1626	185	AGTR1	0.423	0.846	C0085580	EssentialHypertension	disease	C14	DiseaseorSyndrome	0.6	0.941	1994	2019	1	0	CTD_human;GENOMICS_ENGLAND
1629	185	AGTR1	0.423	0.846	C0266313	AllansonPantzarMcLeodsyndrome	disease	C16;C13;C12	DiseaseorSyndrome	0.7	1	2005	2015	3	3	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1639	186	AGTR2	0.496	0.808	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.6	1	2001	2019	1	0	CTD_human
1655	189	AGXT	0.593	0.731	C0268164	Primaryhyperoxaluria,typeI	disease	C16;C18;C13;C12	DiseaseorSyndrome	0.8	1	1973	2019	27	166	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1660	190	NR0B1	0.494	0.808	C0342482	X-linkedAdrenalHypoplasia	disease	C19	DiseaseorSyndrome	1	1	1994	2019	19	58	CTD_human;GENOMICS_ENGLAND;UNIPROT
1664	190	NR0B1	0.494	0.808	C1848296	DOSAGE-SENSITIVESEXREVERSAL	disease	C16;C13;C12;C19	DiseaseorSyndrome	0.7	0.972	1997	2019	1	6	CTD_human;GENOMICS_ENGLAND
1682	191	AHCY	0.582	0.692	C3151058	S-adenosylhomocysteinehydrolasedeficiency	disease	C16;C18	DiseaseorSyndrome	0.7	1	1959	2018	13	5	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1796	199	AIF1	0.521	0.808	C0020429	Hyperalgesia	phenotype	C23;C10	SignorSymptom	0.54	1	2007	2020	1	0	CTD_human
1814	203	AK1	0.711	0.5	C2675459	AdenylateKinaseDeficiency,HemolyticAnemiaDueTo	disease	C15	DiseaseorSyndrome	0.7	1	1989	2017	5	7	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1820	204	AK2	0.678	0.423	C0272167	Reticulardysgenesis	disease	C16;C18;C20;C15	DiseaseorSyndrome	0.75	1	2009	2019	2	9	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1840	274	BIN1	0.55	0.692	C0410204	Myopathy,Centronuclear,AutosomalRecessive	disease	C05;C10	DiseaseorSyndrome;CongenitalAbnormality	0.73	1	2007	2018	4	9	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1854	341	APOC1	0.581	0.577	C0750900	AlzheimersDisease,FocalOnset	disease	C10;F03	MentalorBehavioralDysfunction	0.30	1	2018	2018	2	0	CTD_human
val	341	APOC1	0.581	0.577	C0750901	AlzheimerDisease,EarlyOnset	disease	C10;F03	DiseaseorSyndrome	0.30	1	2018	2018	2	0	CTD_human
val	341	APOC1	0.581	0.577	C1959583	MyocardialFailure	disease	C14	DiseaseorSyndrome	0.30	1	2016	2016	1	0	CTD_human
val	341	APOC1	0.581	0.577	C1961112	HeartDecompensation	phenotype	C14	PathologicFunction	0.30	1	2016	2016	1	0	CTD_human
val	343	AQP8	0.638	0.615	C0006142	Malignantneoplasmofbreast	disease	C04;C17	NeoplasticProcess	0.31	1	2018	2018	0	0	UNIPROT
val	344	APOC2	0.606	0.577	C0002726	Amyloidosis	disease	C18	DiseaseorSyndrome	0.30	1	2017	2017	1	0	GENOMICS_ENGLAND
val	344	APOC2	0.606	0.577	C0011609	DrugEruptions	group	C17;C20;C25	DiseaseorSyndrome	0.30	1	2010	2010	1	0	CTD_human
val	344	APOC2	0.606	0.577	C0019207	Hepatoma,Morris	disease	C06;C04	NeoplasticProcess;ExperimentalModelofDisease	0.30	1	2001	2001	1	0	CTD_human
val	344	APOC2	0.606	0.577	C0019208	Hepatoma,Novikoff	disease	C06;C04	NeoplasticProcess;ExperimentalModelofDisease	0.30	1	2001	2001	1	0	CTD_human
val	344	APOC2	0.606	0.577	C0023817	HyperlipoproteinemiaTypeI	disease	C16;C18	DiseaseorSyndrome	0.40	1	1981	2018	0	0	CTD_human
val	344	APOC2	0.606	0.577	C0023904	LiverNeoplasms,Experimental	phenotype	C06;C04	NeoplasticProcess;ExperimentalModelofDisease	0.30	1	2001	2001	1	0	CTD_human
val	344	APOC2	0.606	0.577	C0086404	ExperimentalHepatoma	disease	C06;C04	NeoplasticProcess;ExperimentalModelofDisease	0.30	1	2001	2001	1	0	CTD_human
val	344	APOC2	0.606	0.577	C0268199	FamilialapolipoproteinC-IIdeficiency	disease	C16;C18	DiseaseorSyndrome	0.33	1	1979	2018	1	0	ORPHANET
val	344	APOC2	0.606	0.577	C0406537	MorbilliformDrugReaction	disease	C17;C20;C25	DiseaseorSyndrome	0.30	1	2010	2010	1	0	CTD_human
val	344	APOC2	0.606	0.577	C1720779	ApolipoproteinC-IIDeficiency(disorder)	disease	C16;C18	DiseaseorSyndrome	0.75	1	1993	2017	4	0	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
val	345	APOC3	0.531	0.731	C0002726	Amyloidosis	disease	C18	DiseaseorSyndrome	0.31	0	2016	2016	1	0	GENOMICS_ENGLAND
val	345	APOC3	0.531	0.731	C0007222	CardiovascularDiseases	group	C14	DiseaseorSyndrome	0.40	1	2000	2020	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0007570	CeliacDisease	disease	C06;C18	DiseaseorSyndrome	0.30	1	2018	2018	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0010054	CoronaryArteriosclerosis	disease	C14	DiseaseorSyndrome	0.40	1	1997	2019	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0011609	DrugEruptions	group	C17;C20;C25	DiseaseorSyndrome	0.30	1	2010	2010	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0020443	Hypercholesterolemia	disease	C18	DiseaseorSyndrome	0.46	1	2001	2019	0	0	GENOMICS_ENGLAND
val	345	APOC3	0.531	0.731	C0020445	Hypercholesterolemia,Familial	disease	C16;C18	DiseaseorSyndrome	0.30	1	2005	2005	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0020476	Hyperlipoproteinemias	disease	C18	DiseaseorSyndrome	0.30	1	1991	1991	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0024121	LungNeoplasms	group	C04;C08	NeoplasticProcess	0.30	1	2009	2009	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0242379	Malignantneoplasmoflung	disease	C04;C08	NeoplasticProcess	0.31	1	1999	2009	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0342883	CholesterylEsterTransferProteinDeficiency	disease	C16;C18	DiseaseorSyndrome	0.32	1	1991	2014	1	0	ORPHANET
val	345	APOC3	0.531	0.731	C0406537	MorbilliformDrugReaction	disease	C17;C20;C25	DiseaseorSyndrome	0.30	1	2010	2010	1	0	CTD_human
val	345	APOC3	0.531	0.731	C0745103	HyperlipoproteinemiaTypeIIa	disease	C16;C18	DiseaseorSyndrome	0.30	1	2005	2005	1	0	CTD_human
val	345	APOC3	0.531	0.731	C1704417	HyperlipoproteinemiaTypeIIb	disease	C16;C18	DiseaseorSyndrome	0.30	1	2005	2005	1	0	CTD_human
val	345	APOC3	0.531	0.731	C1956346	CoronaryArteryDisease	disease	C14	DiseaseorSyndrome	0.40	1	1997	2019	1	0	CTD_human
val	345	APOC3	0.531	0.731	C3151467	ApolipoproteinC-IIIDeficiency	disease	C18	DiseaseorSyndrome	0.61	1	1991	2016	1	4	CTD_human;UNIPROT
val	346	APOC4	0.743	0.385	C0006142	Malignantneoplasmofbreast	disease	C04;C17	NeoplasticProcess	0.30				0	0	UNIPROT
val	347	APOD	0.584	0.577	C0005586	BipolarDisorder	disease	F03	MentalorBehavioralDysfunction	0.31	1	2003	2003	1	0	PSYGENET
val	347	APOD	0.584	0.577	C0017638	Glioma	disease	C04	NeoplasticProcess	0.31	1	2006	2006	1	0	CTD_human
val	347	APOD	0.584	0.577	C0023186	LearningDisorders	group	C23;C10;F03	MentalorBehavioralDysfunction	0.30	1	2008	2008	1	0	CTD_human
val	347	APOD	0.584	0.577	C0036341	Schizophrenia	disease	F03	MentalorBehavioralDysfunction	0.35	0.667	2002	2006	3	0	PSYGENET
val	347	APOD	0.584	0.577	C0086439	Hypokinesia	phenotype	C23;C10	Finding	0.30	1	2011	2011	1	0	CTD_human
val	347	APOD	0.584	0.577	C0233565	Bradykinesia	phenotype	C23;C10	SignorSymptom	0.30	1	2011	2011	1	0	CTD_human
val	347	APOD	0.584	0.577	C0242684	Hypodynamia	phenotype	C23;C10	OrganismFunction	0.30	1	2011	2011	1	0	CTD_human
val	347	APOD	0.584	0.577	C0259783	mixedgliomas	disease	C04	NeoplasticProcess	0.30	1	2006	2006	1	0	CTD_human
val	347	APOD	0.584	0.577	C0270715	DegenerativeDiseases,CentralNervousSystem	group	C10	DiseaseorSyndrome	0.30	1	2008	2008	1	0	CTD_human
val	347	APOD	0.584	0.577	C0524851	NeurodegenerativeDisorders	group	C10	DiseaseorSyndrome	0.31	1	2008	2018	1	0	CTD_human
val	347	APOD	0.584	0.577	C0555198	MalignantGlioma	disease	C04	NeoplasticProcess	0.30	1	2006	2006	1	0	CTD_human
val	347	APOD	0.584	0.577	C0751262	AdultLearningDisorders	group	C23;C10;F03	MentalorBehavioralDysfunction	0.30	1	2008	2008	1	0	CTD_human
val	347	APOD	0.584	0.577	C0751263	LearningDisturbance	disease	C23;C10;F03	MentalorBehavioralDysfunction	0.30	1	2008	2008	1	0	CTD_human
val	347	APOD	0.584	0.577	C0751265	LearningDisabilities	disease	C23;C10;F03	MentalorBehavioralDysfunction	0.30	1	2008	2008	1	0	CTD_human
val	347	APOD	0.584	0.577	C0751701	Hypokinesia,Antiorthostatic	phenotype	C23;C10	SignorSymptom	0.30	1	2011	2011	1	0	CTD_human
val	347	APOD	0.584	0.577	C0751733	DegenerativeDiseases,SpinalCord	group	C10	DiseaseorSyndrome	0.30	1	2008	2008	1	0	CTD_human
val	347	APOD	0.584	0.577	C1330966	DevelopmentalAcademicDisorder	phenotype	C23;C10;F03	Finding	0.30	1	2008	2008	1	0	CTD_human
val	348	APOE	0.338	0.962	C0000786	Spontaneousabortion	phenotype	C13	PathologicFunction	0.30	1	2012	2012	1	0	CTD_human
val	348	APOE	0.338	0.962	C0000822	Abortion,Tubal	phenotype	C13	PathologicFunction	0.30	1	2012	2012	1	0	CTD_human
val	348	APOE	0.338	0.962	C0001418	Adenocarcinoma	group	C04	NeoplasticProcess	0.31	0.5	2009	2011	1	0	CTD_human
val	348	APOE	0.338	0.962	C0001973	AlcoholicIntoxication,Chronic	disease	C25;F03	MentalorBehavioralDysfunction	0.34	0.75	2002	2008	4	0	PSYGENET
val	348	APOE	0.338	0.962	C0002395	AlzheimersDisease	disease	C10;F03	DiseaseorSyndrome	0.7	0.946	1991	2020	9	5	CTD_human
1863	348	APOE	0.338	0.962	C0010068	Coronaryheartdisease	disease	C14	DiseaseorSyndrome	0.7	0.966	1983	2019	1	1	CTD_human
1870	348	APOE	0.338	0.962	C0020443	Hypercholesterolemia	disease	C18	DiseaseorSyndrome	0.7	0.957	1985	2019	4	0	CTD_human
1872	348	APOE	0.338	0.962	C0020473	Hyperlipidemia	disease	C18	DiseaseorSyndrome	0.6	0.957	1979	2020	4	0	CTD_human
1873	348	APOE	0.338	0.962	C0020479	HyperlipoproteinemiaTypeIII	disease	C16;C18	DiseaseorSyndrome	0.8	0.977	1977	2020	16	10	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
1874	348	APOE	0.338	0.962	C0020538	Hypertensivedisease	group	C14	DiseaseorSyndrome	0.7	0.897	1994	2019	2	1	CTD_human
1886	348	APOE	0.338	0.962	C0036341	Schizophrenia	disease	F03	MentalorBehavioralDysfunction	0.6	0.78	1995	2019	1	0	CTD_human
1887	348	APOE	0.338	0.962	C0036489	Sea-BlueHistiocyteSyndrome	disease	C16;C18;C10;C15	DiseaseorSyndrome	0.7	1	2000	2014	2	1	CTD_human;GENOMICS_ENGLAND;ORPHANET
1923	348	APOE	0.338	0.962	C0745103	HyperlipoproteinemiaTypeIIa	disease	C16;C18	DiseaseorSyndrome	0.6	0.889	1989	2020	4	3	CTD_human;UNIPROT
1924	348	APOE	0.338	0.962	C0750900	AlzheimersDisease,FocalOnset	disease	C10;F03	MentalorBehavioralDysfunction	0.30	1	1993	2018	9	0	CTD_human
val	348	APOE	0.338	0.962	C0750901	AlzheimerDisease,EarlyOnset	disease	C10;F03	DiseaseorSyndrome	0.50	0.935	1993	2020	9	1	CTD_human
val	348	APOE	0.338	0.962	C0750986	InternalCarotidArteryDiseases	group	C10;C14	DiseaseorSyndrome	0.30	1	2008	2008	1	0	CTD_human
val	348	APOE	0.338	0.962	C0750987	ArterialDiseases,CommonCarotid	disease	C10;C14	DiseaseorSyndrome	0.30	1	2008	2008	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751056	Non-epilepticconvulsion	phenotype	C23;C10	SignorSymptom	0.30	1	2013	2013	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751110	SingleSeizure	disease	C23;C10	DiseaseorSyndrome	0.30	1	2013	2013	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751123	AtonicAbsenceSeizures	phenotype	C23;C10	DiseaseorSyndrome	0.30	1	2013	2013	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751324	MultipleSclerosis,AcuteFulminating	disease	C20;C10	DiseaseorSyndrome	0.30	1	2004	2004	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751494	ConvulsiveSeizures	phenotype	C23;C10	SignorSymptom	0.30	1	2013	2013	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751495	Seizures,Focal	phenotype	C23;C10	DiseaseorSyndrome	0.30	1	2013	2013	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751496	Seizures,Sensory	phenotype	C23;C10	SignorSymptom	0.30	1	2013	2013	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751633	CarotidArteryPlaque	disease	C10;C14	AcquiredAbnormality	0.32	1	2006	2019	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751634	CarotidUlcer	phenotype	C10;C14	AcquiredAbnormality	0.30	1	2006	2006	1	0	CTD_human
val	348	APOE	0.338	0.962	C0751635	CommonCarotidArteryStenosis	disease	C10;C14	DiseaseorSyndrome	0.30	1	2006	2006	1	0	CTD_human
